provinceId,code,name
1,449,"آذرشهر"
1,448,"اسکو"
1,452,"اهر"
1,461,"بستان آباد"
1,459,"بناب"
1,450,"تبریز"
1,447,"جلفا - هادی شهر"
1,441,"جلفا / مناطق آزاد"
1,902,"چاراویماق"
1,906,"خدا آفرین"
1,454,"سراب"
1,132,"سهند"
1,131,"سیه رود"
1,460,"شبستر"
1,445,"عجب شیر"
1,446,"قره آغاج"
1,507,"مراغه"
1,455,"مرند"
1,443,"ملکان"
1,476,"منطقه آزاد ارس"
1,451,"میانه"
1,463,"هریس"
1,458,"هشترود"
1,135,"هوراند"
1,442,"ورزقان"
1,462,"کلیبر"
