provinceId,code,name
28,285,آشتیان
28,280,اراک
28,283,تفرش 
28,284,خمین
28,288,خنداب
28,287,دلیجان
28,778,زرندیه
28,474,ساوه
28,286,شازند
28,785,فراهان
28,478,فرمهین
28,473,مامونیه
28,282,محلات
28,472,کمیجان

		
