provinceId,code,name
10,385,اسدیه
10,389,بشرویه
10,384,بیرجند
10,390,خوسف
10,911,درمیان
10,780,زیرکوه - حاجی آباد
10,387,سرایان
10,386,سربیشه
10,858,طبس 
10,388,فردوس
10,861,قائنات
10,872,نهبندان

		
