provinceId,code,name
31,356,ابرکوه
31,351,اردکان
31,358,اشکذر
31,353,بافق
31,359,بهاباد
31,352,تفت 
31,905,خاتم
31,783,صدوق
31,177,مروست
31,354,مهریز
31,355,میبد
31,357,هرات
31,350,یزد

		
